id,latitude,longitude,start,end,tot_start,tot_end
73633,43.172200,-111.019000,16:16:13.6,19:00:08.6,17:35:15.3,17:35:53.7
73634,43.172200,-111.019000,16:16:13.6,19:00:08.6,17:35:15.3,17:35:53.7
73635,43.172200,-111.019000,16:16:13.6,19:00:08.6,17:35:15.3,17:35:53.7
73650,43.978700,-116.923000,16:10:07.1,18:48:40.9,17:25:40.6,17:26:54.3
73651,43.978700,-116.923000,16:10:07.1,18:48:40.9,17:25:40.6,17:26:54.3
73652,43.978700,-116.923000,16:10:07.1,18:48:40.9,17:25:40.6,17:26:54.3
73653,43.978700,-116.923000,16:10:07.1,18:48:40.9,17:25:40.6,17:26:54.3
73654,43.978700,-116.923000,16:10:07.1,18:48:40.9,17:25:40.6,17:26:54.3
73655,43.978700,-116.923000,16:10:07.1,18:48:40.9,17:25:40.6,17:26:54.3
73668,43.909600,-114.795000,16:12:18.5,18:52:38.9,17:28:33.3,17:30:31.2
73669,43.909600,-114.795000,16:12:18.5,18:52:38.9,17:28:33.3,17:30:31.2
73670,43.909600,-114.795000,16:12:18.5,18:52:38.9,17:28:33.3,17:30:31.2
73671,43.909600,-114.795000,16:12:18.5,18:52:38.9,17:28:33.3,17:30:31.2
73672,43.527400,-111.502000,16:15:50.9,18:59:01.5,17:33:43.1,17:35:52.9
73673,43.527400,-111.502000,16:15:50.9,18:59:01.5,17:33:43.1,17:35:52.9
73674,43.527400,-111.502000,16:15:50.9,18:59:01.5,17:33:43.1,17:35:52.9
73675,43.527400,-111.502000,16:15:50.9,18:59:01.5,17:33:43.1,17:35:52.9
73676,43.527400,-111.502000,16:15:50.9,18:59:01.5,17:33:43.1,17:35:52.9
73677,43.527400,-111.502000,16:15:50.9,18:59:01.5,17:33:43.1,17:35:52.9
73695,43.653900,-112.102000,16:15:12.4,18:57:49.3,17:32:42.8,17:34:55.8
73696,43.653900,-112.102000,16:15:12.4,18:57:49.3,17:32:42.8,17:34:55.8
73697,43.653900,-112.102000,16:15:12.4,18:57:49.3,17:32:42.8,17:34:55.8
73749,44.444900,-116.798000,16:10:36.7,18:48:48.1,17:25:34.4,17:27:44.8
73750,44.444900,-116.798000,16:10:36.7,18:48:48.1,17:25:34.4,17:27:44.8
73751,44.444900,-116.798000,16:10:36.7,18:48:48.1,17:25:34.4,17:27:44.8
73752,44.444900,-116.798000,16:10:36.7,18:48:48.1,17:25:34.4,17:27:44.8
73753,44.444900,-116.798000,16:10:36.7,18:48:48.1,17:25:34.4,17:27:44.8
73754,44.444900,-116.798000,16:10:36.7,18:48:48.1,17:25:34.4,17:27:44.8
73765,43.878700,-111.363000,16:16:14.5,18:59:05.6,17:33:59.3,17:36:10.4
73766,43.878700,-111.363000,16:16:14.5,18:59:05.6,17:33:59.3,17:36:10.4
73767,43.878700,-111.363000,16:16:14.5,18:59:05.6,17:33:59.3,17:36:10.4
73768,43.878700,-111.363000,16:16:14.5,18:59:05.6,17:33:59.3,17:36:10.4
73769,43.878700,-111.363000,16:16:14.5,18:59:05.6,17:33:59.3,17:36:10.4
73770,43.878700,-111.363000,16:16:14.5,18:59:05.6,17:33:59.3,17:36:10.4
73779,44.580200,-116.040000,16:11:29.8,18:50:08.4,17:26:57.3,17:28:44.3
73780,44.580200,-116.040000,16:11:29.8,18:50:08.4,17:26:57.3,17:28:44.3
73807,43.554100,-112.419000,16:14:46.0,18:57:16.2,17:32:20.7,17:34:12.8
73808,43.554100,-112.419000,16:14:46.0,18:57:16.2,17:32:20.7,17:34:12.8
73809,43.554100,-112.419000,16:14:46.0,18:57:16.2,17:32:20.7,17:34:12.8
73810,43.554100,-112.419000,16:14:46.0,18:57:16.2,17:32:20.7,17:34:12.8
73811,43.554100,-112.419000,16:14:46.0,18:57:16.2,17:32:20.7,17:34:12.8
73812,43.554100,-112.419000,16:14:46.0,18:57:16.2,17:32:20.7,17:34:12.8
73813,43.610800,-111.705000,16:15:39.3,18:58:35.7,17:33:21.0,17:35:35.9
73814,43.610800,-111.705000,16:15:39.3,18:58:35.7,17:33:21.0,17:35:35.9
73815,43.610800,-111.705000,16:15:39.3,18:58:35.7,17:33:21.0,17:35:35.9
73816,43.610800,-111.705000,16:15:39.3,18:58:35.7,17:33:21.0,17:35:35.9
73817,43.610800,-111.705000,16:15:39.3,18:58:35.7,17:33:21.0,17:35:35.9
73818,43.610800,-111.705000,16:15:39.3,18:58:35.7,17:33:21.0,17:35:35.9
73843,44.230800,-113.975000,16:13:26.8,18:54:03.0,17:29:51.6,17:31:58.9
73844,44.230800,-113.975000,16:13:26.8,18:54:03.0,17:29:51.6,17:31:58.9
73845,44.230800,-113.975000,16:13:26.8,18:54:03.0,17:29:51.6,17:31:58.9
73846,44.230800,-113.975000,16:13:26.8,18:54:03.0,17:29:51.6,17:31:58.9
73847,44.230800,-113.975000,16:13:26.8,18:54:03.0,17:29:51.6,17:31:58.9
73848,44.230800,-113.975000,16:13:26.8,18:54:03.0,17:29:51.6,17:31:58.9
73849,43.653900,-112.102000,16:15:12.4,18:57:49.3,17:32:42.8,17:34:55.8
73850,43.653900,-112.102000,16:15:12.4,18:57:49.3,17:32:42.8,17:34:55.8
73851,43.653900,-112.102000,16:15:12.4,18:57:49.3,17:32:42.8,17:34:55.8
73867,43.504400,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
73868,43.504400,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
73869,43.504400,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
73885,43.978700,-116.923000,16:10:07.1,18:48:40.9,17:25:40.6,17:26:54.3
73886,43.978700,-116.923000,16:10:07.1,18:48:40.9,17:25:40.6,17:26:54.3
73887,43.978700,-116.923000,16:10:07.1,18:48:40.9,17:25:40.6,17:26:54.3
73898,43.909600,-114.795000,16:12:18.5,18:52:38.9,17:28:33.3,17:30:31.2
73899,43.909600,-114.795000,16:12:18.5,18:52:38.9,17:28:33.3,17:30:31.2
73906,43.527400,-111.502000,16:15:50.9,18:59:01.5,17:33:43.1,17:35:52.9
73907,43.527400,-111.502000,16:15:50.9,18:59:01.5,17:33:43.1,17:35:52.9
73908,43.527400,-111.502000,16:15:50.9,18:59:01.5,17:33:43.1,17:35:52.9
73948,44.255300,-114.478000,16:12:54.6,18:53:06.6,17:29:03.2,17:31:13.3
73949,44.255300,-114.478000,16:12:54.6,18:53:06.6,17:29:03.2,17:31:13.3
73950,44.255300,-114.478000,16:12:54.6,18:53:06.6,17:29:03.2,17:31:13.3
73959,43.172200,-111.019000,16:16:13.6,19:00:08.6,17:35:15.3,17:35:53.7
73960,43.172200,-111.019000,16:16:13.6,19:00:08.6,17:35:15.3,17:35:53.7
73961,43.172200,-111.019000,16:16:13.6,19:00:08.6,17:35:15.3,17:35:53.7
73995,44.255300,-114.478000,16:12:54.6,18:53:06.6,17:29:03.2,17:31:13.3
73996,44.255300,-114.478000,16:12:54.6,18:53:06.6,17:29:03.2,17:31:13.3
73997,44.255300,-114.478000,16:12:54.6,18:53:06.6,17:29:03.2,17:31:13.3
73998,44.255300,-114.478000,16:12:54.6,18:53:06.6,17:29:03.2,17:31:13.3
73999,44.255300,-114.478000,16:12:54.6,18:53:06.6,17:29:03.2,17:31:13.3
74000,44.255300,-114.478000,16:12:54.6,18:53:06.6,17:29:03.2,17:31:13.3
74001,44.192300,-111.445000,16:16:21.1,18:58:45.7,17:34:43.5,17:35:15.6
74002,44.192300,-111.445000,16:16:21.1,18:58:45.7,17:34:43.5,17:35:15.6
74003,44.192300,-111.445000,16:16:21.1,18:58:45.7,17:34:43.5,17:35:15.6
74004,43.856800,-111.280000,16:16:19.7,18:59:15.7,17:34:06.8,17:36:19.1
74005,43.856800,-111.280000,16:16:19.7,18:59:15.7,17:34:06.8,17:36:19.1
74006,43.856800,-111.280000,16:16:19.7,18:59:15.7,17:34:06.8,17:36:19.1
74009,43.856800,-111.280000,16:16:19.7,18:59:15.7,17:34:06.8,17:36:19.1
74010,43.856800,-111.280000,16:16:19.7,18:59:15.7,17:34:06.8,17:36:19.1
74011,43.856800,-111.280000,16:16:19.7,18:59:15.7,17:34:06.8,17:36:19.1
74012,43.836300,-116.246000,16:10:42.5,18:49:58.1,17:27:08.3,17:27:23.3
74013,43.836300,-116.246000,16:10:42.5,18:49:58.1,17:27:08.3,17:27:23.3
74014,43.836300,-116.246000,16:10:42.5,18:49:58.1,17:27:08.3,17:27:23.3
74033,43.828100,-112.190000,16:15:13.0,18:57:34.0,17:32:32.6,17:34:52.3
74034,43.828100,-112.190000,16:15:13.0,18:57:34.0,17:32:32.6,17:34:52.3
74035,43.828100,-112.190000,16:15:13.0,18:57:34.0,17:32:32.6,17:34:52.3
74048,44.580200,-116.040000,16:11:29.8,18:50:08.4,17:26:57.3,17:28:44.3
74049,44.580200,-116.040000,16:11:29.8,18:50:08.4,17:26:57.3,17:28:44.3
74064,44.580200,-116.040000,16:11:29.8,18:50:08.4,17:26:57.3,17:28:44.3
74065,44.580200,-116.040000,16:11:29.8,18:50:08.4,17:26:57.3,17:28:44.3
74071,44.300600,-116.089000,16:11:13.5,18:50:08.0,17:26:33.5,17:28:47.0
74072,44.300600,-116.089000,16:11:13.5,18:50:08.0,17:26:33.5,17:28:47.0
74073,44.300600,-116.089000,16:11:13.5,18:50:08.0,17:26:33.5,17:28:47.0
74080,43.497300,-110.955000,16:16:30.0,19:00:04.9,17:34:35.0,17:36:50.9
74081,43.497300,-110.955000,16:16:30.0,19:00:04.9,17:34:35.0,17:36:50.9
74110,44.444900,-116.798000,16:10:36.7,18:48:48.1,17:25:34.4,17:27:44.8
74111,44.444900,-116.798000,16:10:36.7,18:48:48.1,17:25:34.4,17:27:44.8
74112,44.444900,-116.798000,16:10:36.7,18:48:48.1,17:25:34.4,17:27:44.8
74113,43.610800,-111.705000,16:15:39.3,18:58:35.7,17:33:21.0,17:35:35.9
74114,43.610800,-111.705000,16:15:39.3,18:58:35.7,17:33:21.0,17:35:35.9
74115,43.610800,-111.705000,16:15:39.3,18:58:35.7,17:33:21.0,17:35:35.9
74138,44.230800,-113.975000,16:13:26.8,18:54:03.0,17:29:51.6,17:31:58.9
74139,44.230800,-113.975000,16:13:26.8,18:54:03.0,17:29:51.6,17:31:58.9
74140,44.230800,-113.975000,16:13:26.8,18:54:03.0,17:29:51.6,17:31:58.9
74150,43.569800,-112.073000,16:15:11.3,18:57:55.1,17:32:49.6,17:34:53.1
74151,43.569800,-112.073000,16:15:11.3,18:57:55.1,17:32:49.6,17:34:53.1
74152,43.569800,-112.073000,16:15:11.3,18:57:55.1,17:32:49.6,17:34:53.1
74162,43.504400,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
74163,43.504400,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
74164,43.504400,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
74165,43.504400,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
74166,43.504400,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
74167,43.504400,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
74195,43.467000,-110.812000,16:16:39.5,19:00:22.3,17:34:49.6,17:37:05.0
74196,43.467000,-110.812000,16:16:39.5,19:00:22.3,17:34:49.6,17:37:05.0
74290,43.504300,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
74291,43.504300,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
74292,43.504300,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
74341,41.961800,-103.791000,16:25:40.2,19:15:03.8,17:47:43.9,17:49:45.6
74342,41.961800,-103.791000,16:25:40.2,19:15:03.8,17:47:43.9,17:49:45.6
74343,41.960200,-103.792000,16:25:40.0,19:15:03.8,17:47:44.0,17:49:45.3
74344,41.960200,-103.792000,16:25:40.0,19:15:03.8,17:47:44.0,17:49:45.3
74540,35.140800,-83.160700,17:07:15.4,20:01:17.1,18:35:56.6,18:38:22.3
74541,35.140800,-83.160700,17:07:15.4,20:01:17.1,18:35:56.6,18:38:22.3
74542,35.140800,-83.160700,17:07:15.4,20:01:17.1,18:35:56.6,18:38:22.3
75373,38.313300,-90.570700,16:49:23.9,19:44:13.2,18:16:37.9,18:19:14.9
75374,38.313300,-90.570700,16:49:23.9,19:44:13.2,18:16:37.9,18:19:14.9
75525,35.410300,-83.362600,17:06:34.4,20:00:30.9,18:35:23.5,18:37:19.6
75526,35.410300,-83.362600,17:06:34.4,20:00:30.9,18:35:23.5,18:37:19.6
75527,35.410300,-83.362600,17:06:34.4,20:00:30.9,18:35:23.5,18:37:19.6
75528,42.062800,-104.184000,16:25:06.4,19:14:12.5,17:46:56.6,17:49:00.1
75529,42.062800,-104.184000,16:25:06.4,19:14:12.5,17:46:56.6,17:49:00.1
75530,41.855400,-103.670000,16:25:49.3,19:15:24.1,17:48:09.5,17:49:51.5
75531,41.855400,-103.670000,16:25:49.3,19:15:24.1,17:48:09.5,17:49:51.5
75537,42.130500,-102.898000,16:27:05.5,19:16:35.9,17:49:07.4,17:51:39.1
75538,42.130500,-102.898000,16:27:05.5,19:16:35.9,17:49:07.4,17:51:39.1
75539,42.130500,-102.898000,16:27:05.5,19:16:35.9,17:49:07.4,17:51:39.1
75741,36.872500,-86.448200,16:58:44.6,19:53:19.0,18:27:12.5,18:29:02.0
75742,36.872500,-86.448200,16:58:44.6,19:53:19.0,18:27:12.5,18:29:02.0
75743,36.872500,-86.448200,16:58:44.6,19:53:19.0,18:27:12.5,18:29:02.0
75810,36.954700,-86.427200,16:58:44.1,19:53:12.5,18:27:26.5,18:28:40.3
75811,36.954700,-86.427200,16:58:44.1,19:53:12.5,18:27:26.5,18:28:40.3
75812,36.954700,-86.427200,16:58:44.1,19:53:12.5,18:27:26.5,18:28:40.3
75813,36.968700,-86.480700,16:58:36.7,19:53:06.0,18:27:16.3,18:28:35.3
75814,36.968700,-86.480700,16:58:36.7,19:53:06.0,18:27:16.3,18:28:35.3
75815,36.968700,-86.480700,16:58:36.7,19:53:06.0,18:27:16.3,18:28:35.3
75819,36.665600,-87.441500,16:56:45.5,19:52:06.1,18:25:05.2,18:27:38.1
75820,36.665600,-87.441500,16:56:45.5,19:52:06.1,18:25:05.2,18:27:38.1
75821,36.665600,-87.441500,16:56:45.5,19:52:06.1,18:25:05.2,18:27:38.1
75837,36.901300,-86.390500,16:58:50.9,19:53:21.4,18:27:26.5,18:28:57.6
75838,36.901300,-86.390500,16:58:50.9,19:53:21.4,18:27:26.5,18:28:57.6
75839,36.901300,-86.390500,16:58:50.9,19:53:21.4,18:27:26.5,18:28:57.6
75858,36.977500,-86.390900,16:58:47.9,19:53:13.5,18:27:42.8,18:28:29.2
75859,36.977500,-86.390900,16:58:47.9,19:53:13.5,18:27:42.8,18:28:29.2
75860,36.977500,-86.390900,16:58:47.9,19:53:13.5,18:27:42.8,18:28:29.2
75893,36.919000,-86.503800,16:58:35.6,19:53:09.0,18:27:05.4,18:28:48.3
75894,36.919000,-86.503800,16:58:35.6,19:53:09.0,18:27:05.4,18:28:48.3
75895,36.919000,-86.503800,16:58:35.6,19:53:09.0,18:27:05.4,18:28:48.3
75911,37.099900,-88.689400,16:53:51.6,19:49:20.5,18:22:04.3,18:24:24.1
75912,37.099900,-88.689400,16:53:51.6,19:49:20.5,18:22:04.3,18:24:24.1
75913,37.099900,-88.689400,16:53:51.6,19:49:20.5,18:22:04.3,18:24:24.1
75932,36.648700,-87.351700,16:56:57.6,19:52:16.4,18:25:16.6,18:27:51.5
75933,36.648700,-87.351700,16:56:57.6,19:52:16.4,18:25:16.6,18:27:51.5
75934,36.648700,-87.351700,16:56:57.6,19:52:16.4,18:25:16.6,18:27:51.5
75992,36.644500,-87.437200,16:56:46.8,19:52:08.6,18:25:08.4,18:27:39.2
75993,36.644500,-87.437200,16:56:46.8,19:52:08.6,18:25:08.4,18:27:39.2
75994,36.644500,-87.437200,16:56:46.8,19:52:08.6,18:25:08.4,18:27:39.2
76076,35.235100,-82.645800,17:08:19.1,20:01:51.1,18:37:44.4,18:38:20.1
76077,35.235100,-82.645800,17:08:19.1,20:01:51.1,18:37:44.4,18:38:20.1
76078,35.235100,-82.645800,17:08:19.1,20:01:51.1,18:37:44.4,18:38:20.1
76079,35.235100,-82.645800,17:08:19.1,20:01:51.1,18:37:44.4,18:38:20.1
76160,40.059200,-94.660500,16:40:59.3,19:34:26.6,18:06:53.5,18:08:51.8
76161,40.059200,-94.660500,16:40:59.3,19:34:26.6,18:06:53.5,18:08:51.8
76162,40.059200,-94.660500,16:40:59.3,19:34:26.6,18:06:53.5,18:08:51.8
76284,43.842500,-115.812000,16:11:10.1,18:50:46.5,17:27:24.1,17:28:28.2
76285,43.842500,-115.812000,16:11:10.1,18:50:46.5,17:27:24.1,17:28:28.2
76286,43.842500,-115.812000,16:11:10.1,18:50:46.5,17:27:24.1,17:28:28.2
76838,34.871300,-84.322400,17:04:55.2,20:00:02.6,18:34:48.2,18:35:37.8
76839,34.871300,-84.322400,17:04:55.2,20:00:02.6,18:34:48.2,18:35:37.8
77025,40.820500,-96.733000,16:37:09.9,19:29:39.1,18:02:22.6,18:03:52.0
77026,40.820500,-96.733000,16:37:09.9,19:29:39.1,18:02:22.6,18:03:52.0
77027,40.820500,-96.733000,16:37:09.9,19:29:39.1,18:02:22.6,18:03:52.0
77028,40.820500,-96.733000,16:37:09.9,19:29:39.1,18:02:22.6,18:03:52.0
77099,40.614800,-98.385800,16:34:15.2,19:26:53.1,17:58:46.8,18:01:07.6
77100,40.614800,-98.385800,16:34:15.2,19:26:53.1,17:58:46.8,18:01:07.6
77101,40.614800,-98.385800,16:34:15.2,19:26:53.1,17:58:46.8,18:01:07.6
77102,40.614800,-98.385800,16:34:15.2,19:26:53.1,17:58:46.8,18:01:07.6
78895,35.603200,-84.081300,17:04:49.4,19:59:07.3,18:33:26.9,18:35:50.6
78896,35.603200,-84.081300,17:04:49.4,19:59:07.3,18:33:26.9,18:35:50.6
79072,39.473000,-94.575800,16:41:14.2,19:35:26.9,18:07:16.8,18:09:49.7
79073,39.473000,-94.575800,16:41:14.2,19:35:26.9,18:07:16.8,18:09:49.7
79074,39.473000,-94.575800,16:41:14.2,19:35:26.9,18:07:16.8,18:09:49.7
79675,40.495200,-95.783000,16:38:53.0,19:31:48.9,18:04:26.3,18:06:05.3
79676,40.495200,-95.783000,16:38:53.0,19:31:48.9,18:04:26.3,18:06:05.3
79677,40.495200,-95.783000,16:38:53.0,19:31:48.9,18:04:26.3,18:06:05.3
79678,40.495200,-95.783000,16:38:53.0,19:31:48.9,18:04:26.3,18:06:05.3
79679,40.490000,-95.782000,16:38:53.1,19:31:49.5,18:04:25.8,18:06:06.5
79680,40.490000,-95.782000,16:38:53.1,19:31:49.5,18:04:25.8,18:06:06.5
79681,40.490000,-95.782000,16:38:53.1,19:31:49.5,18:04:25.8,18:06:06.5
79682,40.490000,-95.782000,16:38:53.1,19:31:49.5,18:04:25.8,18:06:06.5
83997,34.916700,-84.476400,17:04:32.3,19:59:43.9,18:34:44.8,18:34:49.4
83998,34.916700,-84.476400,17:04:32.3,19:59:43.9,18:34:44.8,18:34:49.4
84860,44.750000,-122.000000,16:06:05.3,18:39:33.2,17:18:28.3,17:20:32.2
84861,44.750000,-122.000000,16:06:05.3,18:39:33.2,17:18:28.3,17:20:32.2
84862,44.750000,-122.000000,16:06:05.3,18:39:33.2,17:18:28.3,17:20:32.2
84863,44.750000,-122.000000,16:06:05.3,18:39:33.2,17:18:28.3,17:20:32.2
84864,44.750000,-122.000000,16:06:05.3,18:39:33.2,17:18:28.3,17:20:32.2
84875,45.000000,-124.000000,16:04:44.1,18:36:11.4,17:16:09.2,17:18:03.0
84876,45.000000,-124.000000,16:04:44.1,18:36:11.4,17:16:09.2,17:18:03.0
84885,44.254200,-121.149000,16:06:22.3,18:41:01.4,17:20:09.0,17:20:34.0
84886,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84887,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84888,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84889,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84890,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84891,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84892,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84893,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84894,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84895,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
84902,44.496700,-117.369000,16:10:04.9,18:47:45.3,17:24:45.3,17:26:54.9
84903,44.496700,-117.369000,16:10:04.9,18:47:45.3,17:24:45.3,17:26:54.9
84904,44.496700,-117.369000,16:10:04.9,18:47:45.3,17:24:45.3,17:26:54.9
84990,45.027500,-122.984000,16:05:32.9,18:37:53.7,17:17:30.2,17:19:17.7
84991,45.027500,-122.984000,16:05:32.9,18:37:53.7,17:17:30.2,17:19:17.7
84992,45.027500,-122.984000,16:05:32.9,18:37:53.7,17:17:30.2,17:19:17.7
84993,45.027500,-122.984000,16:05:32.9,18:37:53.7,17:17:30.2,17:19:17.7
84994,45.027500,-122.984000,16:05:32.9,18:37:53.7,17:17:30.2,17:19:17.7
85029,44.404100,-122.076000,16:05:43.0,18:39:24.3,17:18:31.5,17:19:52.4
85030,44.359100,-123.061000,16:04:52.4,18:37:42.0,17:17:40.9,17:18:04.8
85031,44.359100,-123.061000,16:04:52.4,18:37:42.0,17:17:40.9,17:18:04.8
85032,44.915400,-122.989000,16:05:26.4,18:37:52.7,17:17:20.0,17:19:18.5
85033,44.915400,-122.989000,16:05:26.4,18:37:52.7,17:17:20.0,17:19:18.5
85034,44.915400,-122.989000,16:05:26.4,18:37:52.7,17:17:20.0,17:19:18.5
85035,44.915400,-122.989000,16:05:26.4,18:37:52.7,17:17:20.0,17:19:18.5
85036,44.915400,-122.989000,16:05:26.4,18:37:52.7,17:17:20.0,17:19:18.5
85037,44.891000,-122.994000,16:05:24.8,18:37:52.0,17:17:18.0,17:19:17.9
85038,44.891000,-122.994000,16:05:24.8,18:37:52.0,17:17:18.0,17:19:17.9
85039,44.891000,-122.994000,16:05:24.8,18:37:52.0,17:17:18.0,17:19:17.9
85040,44.891000,-122.994000,16:05:24.8,18:37:52.0,17:17:18.0,17:19:17.9
85041,44.891000,-122.994000,16:05:24.8,18:37:52.0,17:17:18.0,17:19:17.9
85047,44.574800,-118.492000,16:09:03.4,18:45:43.4,17:23:10.0,17:25:18.6
85048,44.574800,-118.492000,16:09:03.4,18:45:43.4,17:23:10.0,17:25:18.6
85049,44.574800,-118.492000,16:09:03.4,18:45:43.4,17:23:10.0,17:25:18.6
85385,38.083000,-89.410700,16:51:51.5,19:46:31.8,18:19:33.2,18:21:36.4
85386,38.083000,-89.410700,16:51:51.5,19:46:31.8,18:19:33.2,18:21:36.4
85387,38.083000,-89.410700,16:51:51.5,19:46:31.8,18:19:33.2,18:21:36.4
85388,38.083000,-89.410700,16:51:51.5,19:46:31.8,18:19:33.2,18:21:36.4
85389,38.083000,-89.410700,16:51:51.5,19:46:31.8,18:19:33.2,18:21:36.4
86334,35.142800,-82.917400,17:07:47.8,20:01:37.9,18:36:34.9,18:38:41.7
86335,35.142800,-82.917400,17:07:47.8,20:01:37.9,18:36:34.9,18:38:41.7
86336,35.142800,-82.917400,17:07:47.8,20:01:37.9,18:36:34.9,18:38:41.7
86337,35.142800,-82.917400,17:07:47.8,20:01:37.9,18:36:34.9,18:38:41.7
86611,40.661400,-96.175600,16:38:10.0,19:30:52.6,18:03:40.0,18:05:02.1
86612,40.661400,-96.175600,16:38:10.0,19:30:52.6,18:03:40.0,18:05:02.1
86613,40.661400,-96.175600,16:38:10.0,19:30:52.6,18:03:40.0,18:05:02.1
86614,40.661400,-96.175600,16:38:10.0,19:30:52.6,18:03:40.0,18:05:02.1
86615,40.664100,-96.175500,16:38:10.0,19:30:52.4,18:03:40.6,18:05:01.3
86616,40.664100,-96.175500,16:38:10.0,19:30:52.4,18:03:40.6,18:05:01.3
86617,40.664100,-96.175500,16:38:10.0,19:30:52.4,18:03:40.6,18:05:01.3
86618,40.664100,-96.175500,16:38:10.0,19:30:52.4,18:03:40.6,18:05:01.3
86763,36.485300,-87.808200,16:56:05.8,19:51:48.6,18:25:16.1,18:26:24.1
86764,36.485300,-87.808200,16:56:05.8,19:51:48.6,18:25:16.1,18:26:24.1
86915,41.663000,-103.097000,16:26:39.2,19:16:42.1,17:49:30.1,17:50:50.2
86916,41.663000,-103.097000,16:26:39.2,19:16:42.1,17:49:30.1,17:50:50.2
86917,41.663000,-103.097000,16:26:39.2,19:16:42.1,17:49:30.1,17:50:50.2
86918,41.663000,-103.096000,16:26:39.3,19:16:42.2,17:49:30.2,17:50:50.3
86919,41.663000,-103.096000,16:26:39.3,19:16:42.2,17:49:30.2,17:50:50.3
86920,41.663000,-103.096000,16:26:39.3,19:16:42.2,17:49:30.2,17:50:50.3
87102,43.741700,-110.587000,16:17:06.4,19:00:38.0,17:35:14.6,17:37:29.0
87103,43.741700,-110.587000,16:17:06.4,19:00:38.0,17:35:14.6,17:37:29.0
87104,43.741700,-110.587000,16:17:06.4,19:00:38.0,17:35:14.6,17:37:29.0
87315,35.203900,-82.879400,17:07:49.6,20:01:34.6,18:36:42.9,18:38:31.8
87316,35.203900,-82.879400,17:07:49.6,20:01:34.6,18:36:42.9,18:38:31.8
87317,35.203900,-82.879400,17:07:49.6,20:01:34.6,18:36:42.9,18:38:31.8
87318,35.203900,-82.879400,17:07:49.6,20:01:34.6,18:36:42.9,18:38:31.8
87344,42.857800,-106.298000,16:22:19.7,19:09:25.7,17:42:39.7,17:45:07.6
87345,42.857800,-106.298000,16:22:19.7,19:09:25.7,17:42:39.7,17:45:07.6
87596,38.642900,-90.436200,16:49:32.4,19:43:54.8,18:17:16.2,18:18:26.4
87597,38.642900,-90.436200,16:49:32.4,19:43:54.8,18:17:16.2,18:18:26.4
87598,38.642900,-90.436200,16:49:32.4,19:43:54.8,18:17:16.2,18:18:26.4
87599,38.642900,-90.436200,16:49:32.4,19:43:54.8,18:17:16.2,18:18:26.4
87628,38.473800,-90.378900,16:49:43.3,19:44:17.0,18:17:08.1,18:19:10.7
87629,38.473800,-90.378900,16:49:43.3,19:44:17.0,18:17:08.1,18:19:10.7
87630,38.473800,-90.378900,16:49:43.3,19:44:17.0,18:17:08.1,18:19:10.7
87631,38.473800,-90.378900,16:49:43.3,19:44:17.0,18:17:08.1,18:19:10.7
87881,40.889300,-97.351600,16:36:04.2,19:28:26.2,18:00:47.8,18:02:52.9
87882,40.889300,-97.351600,16:36:04.2,19:28:26.2,18:00:47.8,18:02:52.9
87883,40.889300,-97.351600,16:36:04.2,19:28:26.2,18:00:47.8,18:02:52.9
87884,40.889300,-97.351600,16:36:04.2,19:28:26.2,18:00:47.8,18:02:52.9
87885,40.889300,-97.351600,16:36:04.2,19:28:26.2,18:00:47.8,18:02:52.9
87895,37.724800,-88.945900,16:52:59.3,19:47:53.2,18:20:41.8,18:23:12.6
87896,37.724800,-88.945900,16:52:59.3,19:47:53.2,18:20:41.8,18:23:12.6
87897,37.724800,-88.945900,16:52:59.3,19:47:53.2,18:20:41.8,18:23:12.6
